feature_1,feature_2,feature_3,feature_4,feature_5
,-0.025815197790779773,-0.07472340564383248,-0.33967489749401836,0.8384339656043555
1.6037624425617667,0.12541990127004496,0.33008620877929656,0.5300923828285964,0.6419824247968193
0.1886431513174096,-0.5054463557532931,-0.3526419084186768,-0.5480592547295429,-1.973614158993621
1.3677351662753674,-0.34941564925893454,0.7484382571511955,-1.092148576004704,0.634856789296532
0.8927280332543215,,-0.37264338515823303,-0.5902827809644365,-0.35593051632610184
0.12071729913940794,0.9720116766158364,0.04799162853334841,1.0450601546662397,-0.26722560234478815
-0.6247199202298611,0.13222478748427263,-1.0244343925437,,0.5320260174644984
-0.13922193815801892,,-0.5811908361788676,-1.5272918017741592,-1.4889553350248554
-0.21707037085681358,-0.4021870699628337,0.054222525408436556,1.1218265375994843,
-0.07007844681118049,-1.0396453086241737,,-0.848364106350451,0.3237620489655567
0.4243497250704413,-1.7386187928162171,-2.3855530419908453,-0.09314449113222088,
0.33217581816145086,1.7271970150782137,0.1642916439735353,0.7155365752000921,
-0.8294288610946576,1.3787194343571783,,-2.3305436534873367,-0.2027309665023587
-1.0706262139443095,-1.5670831001595111,,-1.9342349265049708,0.7907782005722228
1.032831185343143,0.05640558117976214,0.9278247745063432,-1.4327152241432461,0.18650839142336878
1.3130499062003924,-0.2620090030252265,1.8003535373875121,1.413931940296681,0.4610529588367114
1.147254266537671,0.38244746491628107,-1.1469284187125373,-2.3350497005764446,-0.23219981766783682
-0.14152699251694542,-0.43256017163544347,-0.12511199967927514,-1.7098181493223066,0.5045649895936039
0.31621100212538256,0.18837775509819044,0.041819758006855244,-0.07231983749301711,0.8442216944084937
-1.4950132559225489,-1.7201208446542864,-0.2657055741945536,0.7172334160011725,-0.6829099460611646
0.5567412856024563,2.467195297269722,-1.11813365616547,-0.8144607733024806,0.5036851542814775
-0.22519386716356532,,-0.9874827501087284,0.42513179012096397,-2.1887306353786724
,,-2.258108652974762,0.855364622970575,-0.2748120411099144
-1.4432833641870404,,-1.6035111797633588,-1.030878416972487,0.0659739068102301
-0.0858002840274622,,0.45674493423465357,0.07992160125652502,
-1.8098425354518466,0.8064751421630371,0.4014046257006922,-0.7787974806516945,-0.5659454771295908
-0.5675825314124258,-0.7167651241833636,-0.35782654356986976,-1.3137847881704672,-0.46974389154616675
0.9844719288195842,0.6883588935125435,-0.6845330466441492,-1.1654876969998083,1.3270941287869258
-0.367208994261382,-0.543759144417016,-1.1823575278938672,-0.4578406726151805,-0.42669247038532127
-0.15596862785604837,0.5090246868104937,2.1588430501188127,-1.9368869027160016,0.18782181613437657
-0.7487448554854719,0.18042804289708353,0.4861584302157012,0.6257718508649069,0.28186960850914616
0.06500150106572061,-0.5049065694280056,-0.8369793903210981,0.36807681648189994,-0.4810931021082309
-0.42959534921596393,,-0.5464010766726927,,
-0.5258809355714247,1.0834141124840981,0.10237757125255385,1.4793549090123774,0.2182805855701955
0.52967693645786,0.2429698659348187,1.046131562039175,-0.1287690459531877,2.1172592088260065
-0.763112586462161,-0.7684384563871646,-0.07477108289839648,0.9687822392129405,-0.7790874675515091
0.702532418121997,-0.6524412186620026,2.582447592804859,0.07705708644232936,0.38182507638626567
-1.264909767425559,-2.1467854999873026,-2.2139931037066547,0.7039972910020532,-0.534804645513228
0.6102347708478943,0.1104912623800865,0.8255279765852402,0.9599695064677751,-0.6282152001605176
,-0.934358925287935,-0.3511873032614743,1.1570471934057684,-1.1628891171052351
0.8294477719176094,,0.2953866962514805,1.284602561565813,-0.24668412661187444
-0.6540380037276129,1.5492518652300526,-1.1934214149936742,-1.1771327845686588,-1.1747766282711278
0.5617693599166697,-0.6938452763964854,-1.0728819531698133,,
,-0.38678057991437786,,,0.21232364809066556
-0.0540596663218887,0.1889606223168495,-1.122559201930036,-0.6428416342533776,-0.486835644472369
0.39609794726830394,0.5964628594000031,0.30939499652610636,-0.6316726897490966,-0.5527762315306008
0.38167614551068263,-1.2999116335407959,0.7598852565297205,1.8586493782804863,-0.20081583828247151
1.5843065289282388,,-1.101424972545564,0.1896971025432343,-0.9379340483176063
0.37107103640748407,1.5548266967543272,-1.4255476386007666,-1.7532561797504886,
-0.8780697585211086,-0.3501236880196944,0.19979931937505457,0.46223244337976677,0.3860777465685212
0.2687992373189909,-1.5609301863466627,-0.6105336523149161,-1.3644400721481846,-1.1624152270253811
0.7017267079144979,-0.31976860924992345,-0.008009552806156553,1.3425542823227052,
0.8453851346381939,-0.7494823859639553,0.6861631615321295,3.3102560061372546,-0.9240534302674882
0.28862379129849447,-1.9867189855052354,0.4790957124743314,-1.657897201880619,-0.009268923635708165
0.4863577094382062,-0.048193283036084784,-0.03755885246190327,,-0.6692178109386026
,0.5978036218859468,0.17173810489925145,0.3881399421397087,0.007347484520604177
0.19789054016113347,1.4304978336611935,-0.34215107385781346,1.9411454701957662,-0.30480751245733756
-0.01756532708458512,0.7246140211041403,0.5596412705440664,-1.724308905820576,-0.5486571450664647
1.1841352277717885,-0.29442057448683,-0.8356135352243383,0.4128167137518342,-0.7867483727979968
1.2828838466107786,-0.7961187855614305,0.45231404387317037,-0.17625250606587312,0.5440761261137568
,3.383816356265305,,0.13856885407169686,0.9552432800238875
0.7814035701483786,,0.27698609485082065,0.4808766264994828,
-0.3204820368566291,-1.078020164733181,-0.8224664794286225,0.06880144914317404,0.05059544474027348
,-0.3947615264068347,-0.024948063835685787,0.0591567906479812,0.22959225430120891
-0.5514997311393803,0.6191381542535644,1.444781770274348,,
0.7079505408711941,1.3479202768680134,1.811835612506963,0.651691605075477,-0.051566607071816435
-0.22941176361523988,0.22288428726342266,0.7348982283414918,-0.4428422264102206,-1.6812849425946816
-0.1211057184564628,,-0.7295834458772207,0.6445946880370163,0.6820340665516359
,-0.586920466530766,0.14572341879993528,-0.9091029209566757,
0.8356802028545407,-0.45292355240970955,0.7489410463303695,-2.8687588817460243,-1.32415785971859
-0.7566714799690913,0.4337348066129067,-1.0265201831439705,0.9773498283480505,0.5351749471840573
,-1.1471575899961703,-0.03779831668585163,0.736876567487707,0.21052828907895746
0.5604418591065103,0.06040101726736974,,-0.09167279457881002,3.396138953667914
1.721268472689742,0.6692640061849552,-0.01995292177819584,0.10766190994024948,-0.7241087818645963
1.7718433804548233,-1.878689145137472,0.23711660802827692,1.1496677871965362,-0.6242150551787502
2.0910647063120797,0.28787232840834737,-1.293490605174309,-0.3449333013779604,
1.057329399679416,-1.1111968268314698,2.162020297850485,1.5647965931907626,-0.2815830372076334
,,0.42364266568272413,0.612699679855308,0.2757131003270171
0.5037831612731131,-0.11487508266085593,0.07075812586910774,-0.6380771451681749,-0.206975059380598
-0.5202296470757368,,-0.17435245715350617,-0.45056362189597177,0.3538653004744615
-0.4902717750893271,-0.6661943234650073,0.021141453346234813,1.6238678527412156,2.512674199455414
,-0.6183629143129026,,0.9765281579045721,-1.381328489885446
0.3740654443835656,,-1.8571874311186232,-0.600902549664789,-0.14355257973900393
1.589179208721389,-2.136383314591721,-0.6717059413173527,-0.7949778804885101,
0.6455973702378714,0.043637848451070334,0.6320031579855349,0.13654620432117387,0.621622722173475
0.9264492050250647,0.5928056243287705,1.3399832800285663,-0.6720383843348495,-0.6584121963836771
-0.9983321640530674,2.184911966960769,-0.7047224620912379,0.1893951241500587,0.0038630652839344963
0.9393651169285585,,0.9175998076937245,-0.8984382399621891,
,-1.068173254977885,0.303343154471584,0.740161437042566,-0.06175346698165001
-0.32374066505525045,0.19558639132585792,-0.9287213588594526,-1.1170282681975918,-0.5814065051503295
0.3333185453113913,0.7870950328446338,1.913987845831267,0.08515529892177764,
-0.8657803462066586,0.6356997176476011,-1.4900181642252317,-1.2947300035704121,0.01107289788831425
0.7186103137656806,-0.6582696598870795,-2.035758658349871,,-0.03382721733495019
0.8050215509921598,-0.8891757524989116,,-0.7279725553846066,-0.5251552959577004
,0.8403427705882449,0.4837019899029222,0.974712041678464,-0.20361661349179255
,0.26831758769093733,,1.1069394038465963,-0.21456619591536946
0.11195580762275742,1.8550546457109036,-0.7050369117120506,1.2167187404573454,
,,-0.12886676112132694,-1.1046623806832114,1.5158057794220743
-1.195819072775713,1.508074758618705,1.6248195783569945,-0.21473757276304886,0.19842403524302452
-0.4592512793526893,0.45782511110494095,,0.9618143659758849,-0.08141084120758131
-1.1153975530636555,-1.214582831867726,-0.9893158333086095,1.485522234197982,0.14031635410997714
-0.6438054984607514,-0.9855046612249568,0.3708748541442607,,-0.4420769332707366
-1.3768494431627667,-0.34928917093337475,-1.787353929863561,0.24832033227514083,
-0.22173957699599414,-0.32876483616998725,-0.2728004668499843,,
0.4704679631871927,0.2966344508600096,0.8871197757881231,-0.19009742727172452,0.1286143265265457
-1.8981961991817586,-0.6330906832895874,-1.6166698435444729,-0.676383770631146,0.009643614494146488
-0.35943577296487556,0.44664997437301107,-0.9157961291844166,-0.2990262983315102,-0.19858010296949405
0.33573979059536124,-1.4661893827480288,,-1.1412201729924258,-2.2525025270242547
2.296962455277242,0.434539299212793,0.6522430322267999,1.2479707458695841,0.8318863805549834
-0.8859570746843606,1.1119027899342675,-0.10129202166214915,1.9833874699964131,-0.23575236692463514
-0.1026190960273729,0.32739503341336296,,0.41854913917418435,0.37924104997969316
,0.9157755593290119,-2.568451726248855,-0.1310962063330726,0.2420681803903252
0.48580182050874404,1.1188503690704175,0.6777624111119412,0.40284978979641567,0.3913359317173561
1.2324869742110611,-0.00243551159276966,0.2839139514919925,-0.9478505525350545,
-0.7016060674801979,-0.6261070253965774,-0.44800084131145845,-0.11763714955555539,-0.16042786039660728
0.8876796259346634,-0.14012841016231808,0.55695014738629,-0.7808284803113837,
-0.8079385959587068,0.8397837042720759,-0.22856346002960973,-0.0969162324254564,0.5176896944342742
2.057868650531263,0.747131067892232,-0.6820127231822499,-2.513983059702876,0.622905933259374
-0.4078523672628754,0.026570764903003294,-0.9380725422931769,-0.3410593139013104,
-0.7579242742249893,-0.3073689126327253,0.5230975022312999,-0.050603424625700895,-1.4533505756958425
0.06073482250797167,0.5963410474427346,-0.8723305873354609,-1.9408149982676532,0.39706225574296383
,-0.37802001403590313,0.12338603516527935,-0.514602626939196,-0.15208393481185975
-0.1320672208916208,1.5210806040765317,-0.16712306187713413,-0.5669587929301952,2.1449734567845855
,1.2192137202308204,0.6488502316030634,-1.1046450757913264,0.9979046023750312
-1.0107774062825734,-0.8195410872028961,-1.0891744964650782,-0.7091206385616241,0.07577977560792337
0.03662914080909544,-0.4830947595464789,0.946675182178816,-0.994349585485417,-1.7016540150913801
2.267586311357094,-0.200541045839282,,,
-0.896431995459074,-0.04558411595678449,-0.38738390986022975,-1.7653166486457887,0.030779898095219353
,0.7523287013554404,-0.2898672649938202,,-0.29535968263304846
1.6721329366557631,-0.44774790763990685,0.15337824435168124,-0.792659445762177,
-2.1686687275884164,-2.280901815266919,-0.43299710257589186,-0.29824921786294073,-0.6385567703638199
0.9458772896404543,1.2490886668623271,0.7033591659993865,0.6207578054965882,-0.09048364113249303
-0.7342237319704833,,-0.7996487962815079,-0.9475920715069486,0.47324163864294916
-2.5124316496548755,0.3687704603918324,-1.4078721679009323,-0.19203489973617655,0.412321417844148
0.025344808315959057,-0.06847433190995897,2.0681888199343446,0.5328946856836492,0.020648257386242676
-0.23889642366588215,-0.7142426545386167,1.0449385465589858,0.5468871819756088,-0.11328668691400852
,1.06805193198578,0.8686824953858822,-1.5888328649817087,0.0622275180721612
0.08917032869732412,-0.06068112459884231,-0.5748600573870355,0.41724116386811133,2.767803022373141
0.5664576510409688,-1.1767750866316127,0.03096218024141116,0.8296576596047797,-1.795528835597166
0.3461923190933476,-0.24102852330196145,0.11598216420874526,-1.6966742559815413,-0.02987672197600885
1.0590732764227493,0.1209325423849063,,-0.4057764800625096,
-0.1541954567749416,0.5253776860650711,0.10128248804790461,0.6233885600174485,
-0.5705965098825911,-1.2098421944414262,-0.3944735109373474,-1.0088573846034803,-0.8611391603838126
-0.736548007315873,-0.02559934802575675,1.5517771060676446,-1.102008559199948,1.2636828006833705
-1.5654597725930446,0.05383423299180172,-0.6176174133843957,0.4929211387860552,-0.21226808757566368
-1.3871801536112174,,1.2835480313126866,-0.24217944838252642,0.002103161005020597
,0.7457283275180623,0.7071230997158674,-0.2207880823941573,0.7142278424722942
,-0.308627438893224,1.9170823130322956,0.8165281620056191,-0.14580111007101118
,1.641321227056133,-0.49468467336083183,0.7973759035310624,-0.5720476170978006
-0.09121982019380354,0.8745678195371765,-1.539880513151194,-0.5912295052468364,-0.06101934886679812
0.14427956544511655,-1.0376521046037137,,-0.9998265699099003,1.210790808783836
-0.33462200430483163,0.10128683534734872,0.384326627993065,-0.15689921532053475,0.3910687553497224
-0.39008111488217834,0.8418073835577248,0.8587139651929058,,-0.19505295954387136
0.4499723077933521,,2.624727770812898,1.2209101776358613,-0.9385684708223412
-0.6454996215637678,1.7613996627748385,0.42734757222510633,-1.4431136149815815,-0.8214504346760192
1.4431395735114136,0.7213640143252926,0.7173370574653612,-1.310811565077006,1.107241007625929
0.24080383871044253,-0.6196301583630345,0.7289364380521866,-1.0667789049736145,-0.6489953972655275
-2.687895403860478,-0.22976067555775925,-0.42556953172695977,-0.3250955703327835,-0.05234188190099165
-1.830459600360852,0.03366022687481574,-0.7042843782360315,0.6593338503883829,-0.041568551102076516
-0.4952356425572078,-0.5586742043714212,-0.9587092661195227,0.9561198749782425,0.1829457875048461
1.5183918984395632,1.3406690201461444,1.1002116163887443,0.8520670067539293,-2.2364333510673213
0.4209272975422922,0.7388410733395879,1.0030825769772171,0.12901081622445756,1.0009758355770404
,,-1.1832428021020027,0.4539292980965617,-0.6915518980155306
-0.0034939324632908826,-0.6183775362655308,-0.5316851691950085,-0.7454639404084437,-0.8060025229240196
1.3671901124386086,0.15292167821660294,1.0176058795777696,-0.42978867061764847,-1.2157464065232126
-0.9455699163764978,0.7297786162761677,-0.37242973261874807,0.18605731138104037,0.8431548032247622
-0.2715391468905564,-1.0849160997442584,-0.6644450954288044,-0.6762310257735521,
-0.10050233676222256,-0.14626343403625885,-0.6199506083309977,1.1970994453885455,-0.4914232755521229
0.9618422536484068,1.234167846050503,-0.3574663494841488,-0.7463085996461784,1.4724205511235624
,0.4242086323354575,-1.654543296832375,0.028199040549518967,-0.051768096469958336
-1.0486032688727867,,0.45567920291918484,,-1.2326107385545813
-0.15942308534097152,1.4352621261226906,-1.94502537202035,-1.012631581201479,-0.736771543830985
,0.5015962664330279,0.051032960882576944,-0.19588007930497695,-1.9707409179460467
-0.5847439029693521,0.7259321453926606,-0.2550623849975569,-0.5679587113107033,-0.16744258012528204
-0.28901963166613953,-0.4155501439497261,0.9385201163734743,0.606045752883973,0.8965914372773814
3.345424121743333,-1.4368291442282946,1.4494276735365774,0.7799097454555652,0.3852626180683999
-1.7185057382720117,1.5392534102166282,-0.3821690355021416,-0.5192027438566519,0.8221051515228559
-0.5628155316003892,-1.2074123866596154,-1.6441806449550012,0.8717236696432294,
0.48381407850364433,1.9080037987383405,-0.6375208619705217,-1.7469150644293643,0.756810978154453
0.9415145869348628,0.5869124641706295,1.7514253434142308,-0.23349665300494857,0.09072682142752979
,,-0.9151533651457823,-0.8123947004586773,-1.3667966493673727
-1.3859703042943936,2.244889104149415,0.23658357013460712,-2.178291881619912,
,1.1816003068647236,0.031422754045001874,-1.15886936397531,0.5632292517097707
0.0063272224308571065,0.5651222809975394,-0.25322382298983187,,-1.4558147052723878
-0.9939696350919898,0.2686042345262747,,,1.5801415130281695
0.5619652074597615,1.4440551229405065,0.6084878795877936,-0.3924094122862954,
-0.9651734134411348,,-1.328888402777192,1.785858140714109,2.5073046552595835
0.20751955979898126,-1.0763590780020138,,-0.7400268348048585,-1.2754116386660348
-1.197284974068133,1.0926448763664935,0.9505852857711202,-0.09237389398389181,
1.046700850860964,0.20364099092147298,0.08885482500673719,0.6042800112098063,0.6147466519944347
0.2264310388751552,0.6921494122750865,0.49251052592028893,0.09255876306284182,1.4316189382872568
-0.3679593042885681,-0.7769051354348876,1.3311420440852215,0.31131816166575604,
-0.0610743248074877,-0.3326425237125262,-0.6795514051242895,1.0710561288710416,1.3365697975859994
0.009241576864289303,0.7483814574442451,1.5449997183208706,0.47595787813047497,1.154697269461518
-1.2651533227373648,0.8522661038231889,-1.2261683858884627,-1.4416881418265715,0.5123672964841114
0.8429516517158351,-0.43435628977766705,0.33390792984862505,-0.023152220569599587,1.465215771056435
-0.6750451742527825,0.720661239847162,0.9610131373559931,0.4870194554875181,1.4045456654740793
-0.958739333234551,-0.5039232926583358,-0.59389056238001,0.6283582136269206,-0.3218930458447198
0.3970612810861841,-0.15111983383994387,0.3278879366671926,-1.006589076217416,0.8388993104070299
-0.9441703311916043,0.11715542773628784,0.23463971735450703,-0.49680040453679986,0.80913288156081
1.1956700174761852,0.403669445650689,0.6348289931257115,-0.6344561380939413,-1.932415807954488
-0.02060698654809617,-1.1911992946078003,0.5593071140217316,-0.5862844379704117,-0.03865410378715588
-0.988074921022785,0.6318536048197336,-0.05355456649159712,-0.04456919412446757,0.032801474113904834
-0.7969729180985696,-0.5627258805673206,-1.2446076440781322,0.8468545938905986,-0.5364017791840723
-1.0327905428594806,-1.9369445379715653,0.49501192596414717,0.8027021519717535,1.896189063172063
1.1624081581656673,-0.3130672597604156,0.8074318482825518,0.7921743568226051,1.941384412950485
-0.8580076944823736,-1.3345562775983264,0.6516864602041389,1.472379662398533,-0.13830747311316316
-0.7372668437894272,0.2775924876358797,0.6647739525308636,0.5718004930237768,-1.622783621914962
0.46337884387428196,-0.6488502418554807,0.6237178869357868,1.0996360324903915,-1.8925052457411626
0.5657118580412165,-1.004760319780096,-1.1036116068055535,-0.421263104911286,-0.15310710108144748
-1.2005503836805136,-1.9337162746932821,-0.16212600419048534,,1.5784081237647298
-1.5848565507624885,0.05557616412825519,1.0622108581288339,1.3844798741548758,-0.1957993670359139
-1.8061286581012312,-0.01637393990788867,0.11441210207778106,-1.3971796223317348,0.8410058515495077
-0.8184226745856005,-2.2218036122586864,,1.4376578578570287,
-1.2998795303853588,-0.03897233786047181,-1.1307607180266492,,0.4602668860077705
1.7322872587654348,-1.4129513481108555,-0.13455615478876254,-0.20149652074159338,-0.48930420367527583
0.9190274378362032,1.8439266559738927,-0.2343539238989243,0.48995032223650636,1.7144428238825096
-0.22307792513089808,-1.557211564182286,-0.21162544777705344,0.7786871208403439,
-0.1748190109010742,0.8703155286154829,0.15637513922428498,0.5798413806303956,0.029300581005613426
1.456125868932911,0.08505503190361095,,0.19776483221158442,0.6395240612144985
-0.11526740942006439,0.8228226213177965,-1.0053587548346212,1.0464693431224303,1.6392401868470965
0.6206536321574232,-0.8888474883601116,1.839979270733455,1.931406504914193,1.6327543243437623
,,-0.7309406939815185,0.09834681624239543,-0.49424450264187436
-1.7239857057973826,,1.111102546752322,0.024283602065277795,0.42482420497456663
-0.5712567422746725,,,0.6458800024630134,0.4373149049322001
0.250671025578392,,-0.0464507407550164,1.4940127141541035,0.9250003186597099
0.1126790873962755,-0.08112640693149088,-1.1583208164335996,0.33305901324240256,-2.3416654875304537
-1.420973239058791,0.20292461598533043,,0.5684537154359532,
1.4547090468854589,1.051211119956795,-1.2371708538136692,0.23925081868316903,-0.27553552792372105
,-1.8179304624813366,,,-0.925990592469978
0.38614828540105156,0.9138536674749005,-2.181921805606392,,0.5340135133636322
0.4693581526585121,0.5500629030820914,0.20779108386860332,-0.11328142727239897,0.8481900160933007
-0.027251110364662177,,-0.0016899581217210363,,-0.15146361466965536
-0.03441914699636059,-0.8486939256131267,1.096526607602983,-1.0743613410904909,0.4221445358970525
1.6480388969911952,,-1.3251323411680664,-0.26761787104536505,-0.741136061441313
,,2.2777168552945293,1.4990926337393375,-2.716949413772209
-0.6710051015043961,1.15572540229018,0.7261111186858098,1.8288544074678625,
-0.6445465134557647,2.966074942803422,-1.292191321996314,-0.7313266684284233,-1.465855682569131
-0.7161485446616012,-0.7810885898131464,,-2.2729950849366998,
-0.10147795060092314,0.14387880538791026,0.660670997738324,-1.0861892311348982,0.3090444659481156
1.1905350495357079,-0.09350353650714936,1.154071917910566,,-1.4324141301482645
-1.6088921927338513,-0.23816272735403757,,,0.0904950124179672
0.5401392510889741,,-1.1230049278698417,0.8190723097232362,-0.4269230487976719
-0.39350813061294854,0.0022851341810205604,1.714651689305791,-0.9554562782620304,-1.1854664260814425
-1.4332676390649723,,-0.059226128349750516,0.5042415466814504,0.35357945481073816
0.03969910549092405,1.0473767673498633,1.3738923960049376,-1.0695138558956516,
0.5514386550443545,-2.8461637368368335,-0.7439371886333261,-0.5651833266403592,0.08672855173693594
1.2534440611433615,-0.7530873413962058,0.10368809600999197,-0.21051170905500882,0.16035405152783305
-1.017327386131728,-0.2383504448694822,,-0.990470498459498,0.27225083738115124
-1.5393229057326825,,-1.2134149554286344,1.3536940819290977,-1.27683462871984
2.186796731452779,-0.2350451700179357,1.270179922745408,2.5030531825401714,1.149400724212971
-0.5475828837996118,-0.49496302052709407,-0.8285767365168354,-0.23117561904929423,1.3410510447677275
1.3613276263216503,0.46090611146204685,-0.5146482190800808,0.9778617383188717,
0.5469625109117802,0.9114728135980401,0.3191450890400322,-2.026683729804756,1.69263752680038
-1.4095821431477733,1.454855333357064,1.0658193538405154,-0.3902978592146517,-1.899416172111557
0.1783265704625034,0.14178272548920978,,1.162457950403129,-0.7310923708459544
-0.8583008738102491,0.4832256595381202,-0.17765051264720336,-1.9651886173634028,1.757958282321587
,-0.09813428470185995,1.0033687461743752,0.36858623276067215,-0.2624427184860047
-0.07691659285812272,-0.21903795865424053,-1.155996442312235,0.43120921476329027,-0.4430086468133212
,-1.1968132662333908,0.12491259513306542,0.6456926676847239,-0.1192881894885834
-0.0805409679864211,,1.2899190232982218,0.9316252838073242,-0.6740807722775043
1.170305065300207,1.3529423745862759,-1.3942297697354689,0.4811105256903993,0.10173910363323026
0.9376435204647726,0.00861979417961307,0.10213497851961803,0.09726835230372817,0.38261096371374376
0.6025192161962886,-0.6973315995402889,-0.3000710976692463,0.4115994121499814,-0.20279542284495525
1.5893233183743585,1.15944666333963,,,-1.2992202899531469
-1.0010779665107428,-0.13053115517148292,2.4545124242955403,-0.1490717077901182,0.9308104272322859
0.99744166043303,0.14121124598647922,0.4126053086695252,-2.056205369240816,
-0.08988739192842905,-1.0551827350777592,1.593537776152151,-0.4893478844525993,
-0.1728627150008485,0.21225816860261673,0.8005218468434137,,1.398792781768276
1.6078798332217035,,-0.37813042942446723,-0.43525414441741256,-1.7614565520225893
-1.0273416870032885,-0.5899505975533327,,1.1097793816631525,1.102795536339759
1.1285886673109846,0.7307557293822875,,0.5082154933327212,-0.16089169109127746
0.5680705850696605,-0.7287965956724464,-0.3172585151018796,-0.8698330482802374,0.6194117680430006
0.47056149487787197,-0.21805790456773944,0.9159600083015386,0.08036778372572648,-0.6512473857512782
0.25528639661104197,0.22572252590050187,0.49335632099156806,-2.2337281068828307,0.13086067765394838
1.6791131240982127,0.3493977186847644,1.9351357663257454,0.8804732575405413,0.13138803237872473
0.9117367939223485,-0.042804060611728326,-0.2501899544686303,,-0.3525064480724484
-0.48909030473802473,1.3607802344231767,-1.2317413777844095,-0.5048104250533781,0.3093160183695311
0.7956896600942804,-0.28535079481228487,,-0.04579043479644838,-0.33688963872024136
1.6730292538717662,-0.2319082455731016,-0.7436136667786218,-1.504247077666724,-0.12770207846695558
-0.36242295725060947,,1.7108009848636991,-0.8187713890938502,0.6369740800488775
0.24602061694720634,-1.1305107486345893,0.48486978735481295,-1.2673763231256323,0.5656091889999872
0.582214506035894,-0.9916293501855116,0.3826540308870696,0.38268416545612394,0.6136942114446328
-0.4924701965742075,,-0.6021117153243201,0.15354010737665139,
1.3848810408147187,-0.7873239870761027,0.5619079916214755,1.5105292795833134,1.9996297211690752
-1.7670919520252866,0.8796376035533242,-1.031899613654193,0.15014894111875862,1.034207986090708
-0.09041353160522739,0.7287140324740045,,-1.4755311742555963,-0.3080166905886246
-0.83394816328187,-0.9237312410870385,0.6999100532528668,-0.8032003521730945,1.371354948400627
-0.9003832828582704,-0.30378039543526975,0.3369924288470713,1.155482833245002,
-1.4783138498276758,0.34253832290824515,-0.4715435343546311,-0.5538423139045117,0.12181457650545473
-0.5587506032121727,0.0874470904342603,1.454148158771241,0.25033097709459173,0.8985236746761555
2.1949265856069586,0.12573060340935532,1.73644359706934,0.691818494136047,0.8243012534402108
0.5913299037306388,1.6812287590070802,,0.31235001954641306,-0.42771108332139485
,-0.7171110310466429,-0.4694940650599496,,-0.3360976103186305
2.1464779218059347,,-1.5150387653346422,-0.23204405039539208,-0.9762542212476658
0.8423516900620013,1.8120228459166274,-0.20882710745814603,-0.45647125651735637,1.2811808080612406
1.5290719730462086,,0.6828509107121715,-0.32429424418698666,-0.29174431499769327
